	datetime-publish	author	section	award	word_count	accountability_index	logistical_record_index	anecdotal_data_index	quant_data_index	investigation_index	breaking_news_index
199	723099600.0	HOLLY ANGELO Libby Quaid World staff writer CYNTHI	NEWS LOCAL/STATE NEWS LOCAL NEWS Food Local News N	1	99515	19	6	40604	1351	0	2
200	1338350400.0	BRAD SCHRADE; JEREMY OLSON; STAFF WRITERS	NEWS	1	1404	3	14	194	9	0	0
201	1342324800.0	JEREMY OLSON; BRAD SCHRADE; GLENN HOWATT; STAFF WR	NEWS	1	1662	8	3	221	26	0	0
202	1026792000.0	DINA V. MONTES MICHAEL MCGUIRE Sun Staff Writer  C	Front Region News News Front Local & State A secti	1	107229	49	2	53503	1258	0	10
203	1397016000.0	Samantha Murphy Kelly	Security	1	375	0	0	46	0	0	0
204	1398916800.0	CARY ASPINWALL AND ZIVA BRANSTETTER World Enterpri	News	1	1217	4	0	318	5	0	0
205	1374984000.0	none	A A	1	7164	15	12	653	89	0	0
206	1365048000.0	none	Special Section: MARTIN LUTHER KING JR.  \  THE LA	1	7405	2	0	4026	45	0	12
207	1379649600.0	none	FEATURES HOME & DESIGN	1	986	0	0	0	3	0	0
208	904276800.0	JANE NICHOLES Tracy Schultz FROM WIRE DISPATCHES A	A SECTION INTERNATIONAL INTERNATIONAL B LOCAL NEWS	1	105618	42	13	70013	1276	0	3
209	880520400.0	SHAUN SCHAFER KAREN L. GREEN Greg Saitz Paysha Sto	LOCAL & STATE Local METRO IN LIFE METRO THE REGION	1	101908	197	42	38437	749	0	9
210	1301198400.0	none	LOCAL	1	660	0	0	12	33	0	1
211	589780800.0	Tim Funk Staff Writer Bill Center RON CHIMELIS Sta	NEWS News A SECTION Opinion SPORTS OPINION Opinion	1	93040	26	2	38713	1139	0	4
212	1399262400.0	none	Newswire	1	1474	2	0	0	35	0	0
213	1439352000.0	Stacia Glenn Lisa J. Huriash Ron Hurtibise Rick O'	News Local Special LOCAL NEWS SPORTS Business Loca	1	70439	40	21	26532	1020	0	12
214	1073883600.0	Connie Schultz	Arts & Life	1	639	2	0	0	7	0	0
215	1544331600.0	KATHLEEN MCGRORY; NEIL BEDI	A_DESK	1	1852	12	3	0	8	0	0
216	1416546000.0	none	Local News	1	1532	1	0	0	14	0	0
217	1154232000.0	none	Editorial	1	729	1	0	51	8	0	0
218	1376020800.0	RUKMINI CALLIMACHI	International	1	3355	0	2	849	28	0	0
219	1333944000.0	ALBERTO ARCE Alberto Arce ALBERTO ARCE Alberto Arc	Internacional International International Internac	1	44923	65	0	10067	534	0	0
220	1047445200.0	By JENNIFER V. HUGHES, STAFF WRITER Melody Chen St	LOCAL Metro/Region VOLUSIA Local News News Mailbag	1	94430	191	38	44136	822	0	9
221	1329022800.0	none	News	1	1908	5	4	342	56	0	0
222	1253764800.0	Daily Star Staff GEORGE W. RHODES SUN CHRONICLE ST	POLITICS Local News BUSINESS AND FINANCE News SPOR	1	88441	52	15	32915	938	0	16
223	1171774800.0	none	Washington	1	3816	2	1	1843	25	0	0
224	1463112000.0	REBECCA R. RUIZ  and MICHAEL SCHWIRTZ The New York	News Main News SPORTS News	1	4035	1	0	270	27	0	0
225	1066622400.0	none	none	1	930	2	3	291	1	0	0
226	1237521600.0	WENDY RUDERMAN & BARBARA LAKER	LOCAL	1	2281	2	5	581	7	0	1
227	1512882000.0	none	A	1	5813	4	5	0	63	0	0
228	1355547600.0	none	CTNOW	1	1002	0	0	671	9	0	0
229	1514523600.0	Kiah Collier, The Texas Tribune, T. Christian Mill	News News	1	10079	4	22	1064	126	0	12
230	1378612800.0	WILL HOBSON	NATIONAL	1	2804	0	7	495	12	0	0
231	754635600.0	Kelly D. Patterson REBECCA CAVANAUGH Julie Fishman	NEWS News NATIONAL Local NEWS NEWS NEWS News SPORT	1	193668	605	27	100162	1822	0	28
232	1078549200.0	NICK PATON WALSH IN MOSCOW Max Foster, Sunlen Serf	News; International	1	8369	6	1	216	46	0	4
233	1092369600.0	MARY JO PATTERSON	NEWS	1	2229	5	0	226	18	0	0
234	1102395600.0	BILL TROTTER Nick Coleman Christine Dunn Amanda Ri	CNY NEWS b NEWS Waterline Main Currents projoHomes	1	189283	58	23	84851	1884	0	71
235	1242964800.0	RAQUEL RUTLEDGE	A News	1	1175	14	3	232	13	0	0
236	987566400.0	ANNE COOK JENNIFER GOLSON ROBERT STANTON DANIEL BA	LOCAL COMMUNITY NEWS COMMUNITY NEWS SPORTS COMMUNI	1	93817	14	7	37731	1549	0	1
237	1351483200.0	ALEXANDRA ZAYAS	NATIONAL	1	472	10	0	129	1	0	0
238	490248000.0	Anna Schuessler Daily Journal staff Rose Simone, R	Agriculture BUSINESS homepage Features Life NATION	1	199169	104	7	103692	2213	0	1
239	1433131200.0	none	US news US news US news US news US news US news US	1	23714	36	32	0	313	0	41
240	1466308800.0	Kate Santich and Carolina Salazar	special	1	1170	0	0	346	9	0	2
241	1103086800.0	News Tribune staff SHERRY JACOBSON SHERRY JACOBSON	none	1	98898	46	24	64046	1548	0	0
242	1338696000.0	none	News News	1	4815	26	0	0	31	0	0
243	1125547200.0	none	NATIONAL WEB EDITION	1	973	0	0	155	11	0	1
244	1115438400.0	GINGER THOMPSON MICHAEL GRABELL Ginger Thompson Gi	A METRO Usa Today Texas	1	7377	18	4	1162	17	0	0
245	1405569600.0	Lisa Falkenberg	B	1	1275	2	1	329	1	0	0
246	1138770000.0	none	Editorial	1	837	0	0	19	3	0	0
247	1416373200.0	none	Local News	1	1739	0	0	0	20	0	0
248	1322974800.0	PAUL GRONDAHL PAUL GRONDAHL PAUL GRONDAHL PAUL GRO	Main Capital Region Capital Region Capital Region 	1	19484	10	1	7707	266	0	0
249	1484283600.0	John Archibald jarchibald@al.com	News	1	822	0	0	0	1	0	0
250	1277611200.0	none	Local	1	3085	6	3	605	69	0	5
251	1431835200.0	ELLEN GABLER, egabler@journalsentinel.com ELLEN GA	A News A News A News A News A News	1	14379	39	36	1609	116	0	0
252	1305345600.0	DICK HAGEN Michael Morton; Daily News Staff Staff 	Life Church News News Eastern Wake News What We Th	1	82929	22	7	42122	1040	0	1
253	1237521600.0	WENDY RUDERMAN & BARBARA LAKER	LOCAL	1	2281	2	5	581	7	0	1
254	1387342800.0	Lisa Falkenberg	B	1	1183	0	0	278	3	0	0
255	1394082000.0	Jonathan S. Landay, Ali Watkins and Marisa Taylor	Washington	1	771	4	0	2	3	0	7
256	1314158400.0	none	SFront	1	2745	0	0	589	16	0	0
257	939873600.0	Staff reports JOHN HILL Staff reports Staff Writer	News features projoRhodeIsland Region features Reg	1	87478	48	6	40886	1102	0	3
258	1410840000.0	EMILY MIBACH Valarie Honeycutt Spears Rob Carson S	RI News News News Local News News News Local Today	1	82939	180	56	33421	666	0	23
259	1315108800.0	none	News	1	3244	7	12	0	26	0	0
260	1066536000.0	none	none	1	96	1	2	0	1	0	0
261	1544072400.0	JOURNAL STAFF Staff Writer Staff Writer Staff Writ	News Amateur News News Opinion Opinion Cnhi Networ	1	89664	571	1	52853	746	0	370
262	1410840000.0	EMILY MIBACH Valarie Honeycutt Spears Rob Carson S	RI News News News Local News News News Local Today	1	82939	180	56	33421	666	0	23
263	1553227200.0	none	News News News News News	1	7694	33	16	5822	47	0	0
264	769838400.0	News Tribune staff News Tribune staff Tracy Everba	NEWS COMMUNITY CLOSE-UP LOCAL THE REGION NEWS BRWD	1	83447	19	8	43760	1074	0	0
265	1251691200.0	RAQUEL RUTLEDGE	A News	1	3668	53	3	1239	33	0	0
266	1548738000.0	Alexa Ura	Texas	1	845	1	0	117	0	0	0
267	924753600.0	Ed Godfrey	NEWS 1A SECTION	1	2412	1	0	1535	14	0	5
268	462945600.0	BURKE WATSON Larry Oakes; Staff Writer CAROL MURPH	LOCAL NEIGHBORS    HORSHAM TRSR CST LOCAL NEWS Bus	1	98038	232	36	58461	799	0	20
269	911451600.0	Lucy Y. Her; Staff Writer Staff Writer News Tribun	A Section BUSINESS NEWS A section News WEEKEND Bus	1	105155	27	2	43177	1053	0	27
270	1365912000.0	none	MAIN NEWS	1	2511	11	0	477	31	0	0
271	423288000.0	ROBIN EISNER GREGORY SCHUTTA              and ANDR	B SECTION NATIONAL News SPORTS Local News SPORTS L	1	137218	236	38	90350	1640	0	12
272	344235600.0	Colin Covert; Staff Writer KAROLA SAEKEL, Chronicl	Business NEWS NATIONAL INSIGHT OPINION Pg. B6 FOOD	1	243041	166	15	128192	2096	0	16
273	1446350400.0	Liz Bowie The Baltimore Sun	LOCAL News LOCAL LOCAL LOCAL	1	18633	5	0	11458	106	0	0
274	1087272000.0	Carmina Danini Anne Krueger Herald staff Mark Yuas	Local News LOCAL & STATE NEWS Metro / South Texas 	1	99103	45	5	56691	1141	0	16
275	1430107200.0	Scott Dance /The Baltimore Sun (TNS)	Nation	1	1232	0	0	0	15	0	0
276	1507262400.0	Amy Julia Harris and Shoshana Walter	And Justice for Some	1	763	5	3	121	2	0	0
277	1458705600.0	none	EDITORIAL	1	968	0	0	375	9	0	0
278	407394000.0	KATHLEEN MITCHELL STEVEN R. REED Christopher Reyno	LIVING FEATURES     DAILY MAGAZINE FRONT INSIGHT T	1	430269	462	140	209266	5396	0	100
279	1445832000.0	HILTON ALS	The Theatre	1	1241	0	0	0	2	0	0
280	1292994000.0	MARK JOHNSON and KATHLEEN GALLAGHER, markjohnson@j	A News	1	4280	5	1	215	26	0	0
281	412837200.0	FROM WIRE DISPATCHES AND STAFF REPORTS ALEX PESHKO	NATIONAL GENERAL NEWS NATIONAL A COMMUNITY WORLD, 	1	104299	64	4	62383	1213	0	27
282	497678400.0	Staff report SARAH LEMAGIE Staff Writer Charles Sn	News NEWS Local & State TRIAD/STATE News SOUTH JER	1	111967	158	22	38775	1409	0	18
283	1416459600.0	Staff reports	David Ramsey Local News	1	1374	0	0	50	8	0	0
284	419576400.0	BILL GRAHAM Staff Writer MARTIN J. LAUER ELIZABETH	ZONE/NORTHLAND Local REGION REGION NATIONAL NEWS M	1	165206	41	11	81242	1994	0	0
285	943765200.0	Khalil Abdullah Carter Nelsen, American-Statesman 	METRO COMMUNITY NEWS Gwinnett Extra LOCAL METROPOL	1	96290	14	10	31903	1452	0	0
286	1350792000.0	BRAD SCHRADE; JEREMY OLSON; STAFF WRITERS	NEWS	1	1572	38	10	649	18	0	0
287	1446350400.0	LEONORA LAPETER ANTON; MICHAEL BRAGA; ANTHONY CORM	A NATIONAL	1	12466	36	22	388	163	0	0
288	749880000.0	Justin Burke, Staff writer of The Christian Scienc	THE WORLD, INTERNATIONAL SPORTS NATIONAL THE WORLD	1	191935	63	5	83833	1679	0	6
289	513925200.0	DAN WHEAT GEORGIA PABST DONALD D. BREED Carmina Da	Schools News Local News NEWS Local B News NEWS New	1	55384	5	1	35917	735	0	1
290	1419138000.0	LISA FALKENBERG	B	1	1181	8	3	138	5	0	0
291	1440388800.0	HILTON ALS	The Theatre	1	1269	0	0	0	2	0	0
292	1212120000.0	CYNTHIA NEEDHAM ROBERT FARLEY; LOUIS JACOBSON AARO	projoRhodeIsland NATIONAL NATIONAL projoRhodeIslan	1	234182	302	52	85540	4099	0	44
293	1449550800.0	CARA FITZPATRICK	NATIONAL	1	595	1	0	72	4	0	0
294	1156651200.0	none	Front	1	48	1	0	0	0	0	0
295	1553227200.0	none	News News News News News	1	7694	33	16	5822	47	0	0
296	1531972800.0	Kirby Dick,  Amy Ziering,  Amy Herdy	Public Service Announcement	1	401	3	1	136	6	0	0
297	1301803200.0	JOHN FAUBER, jfauber@journalsentinel.com JOHN FAUB	A News A News A News A News A News	1	11958	67	16	9735	85	0	0
298	1287892800.0	none	A	1	2744	13	0	271	59	0	0
299	1353992400.0	Mark Di Ionno	News	1	1014	1	0	195	7	0	0
300	1376020800.0	RUKMINI CALLIMACHI	International	1	3355	0	2	849	28	0	0
301	1524974400.0	none	NEWS	1	4077	47	1	727	35	0	0
302	1291266000.0	none	FT.com site	1	1624	1	0	303	5	0	0
303	956462400.0	none	Front	1	3305	0	0	0	26	0	1
304	1400385600.0	Lucas Sullivan Lucas Sullivan Lucas Sullivan Josh 	News News News News News News News News News News 	1	23636	114	20	3586	151	0	2
305	1157947200.0	Jean Hopfensperger	NEWS	1	722	0	0	233	29	0	0
306	1463889600.0	JOHN FAUBER and KRISTINA FIORE, jfauber@journalsen	A News	1	2376	8	0	1504	34	0	0
307	1525320000.0	Aaron Glantz and Emmanuel Martinez	Housing	1	3741	4	2	572	67	0	0
308	462945600.0	BURKE WATSON Larry Oakes; Staff Writer CAROL MURPH	LOCAL NEIGHBORS    HORSHAM TRSR CST LOCAL NEWS Bus	1	98038	232	36	58461	799	0	20
309	1285041600.0	Donna Terek	Features	1	1238	0	0	441	4	0	0
310	319784400.0	our Foreign Staff STEPP, DIANE R Ruth McKinnie-McC	EXTRA FRONT LOCAL SPORTS LIFESTYLE / ENTERTAINMENT	1	198780	514	21	83738	1825	0	173
311	1508990400.0	Brett Murphy Brett Murphy, USA TODAY Network	USA Today News NEWS	1	5308	7	25	244	48	0	0
312	1416805200.0	MONICA DAVEY, JULIE BOSMAN and JOHN ELIGON From st	IL News Asection News News News Page News	1	5351	10	0	764	38	0	0
313	1351569600.0	ALEXANDRA ZAYAS	NATIONAL	1	380	4	0	51	0	0	0
314	1465876800.0	David Harris, Staff Writer	A Section	1	799	0	0	92	10	0	2
315	1530417600.0	none	A Section A Section A Section A Section A Section	1	20021	57	21	9511	382	0	0
316	924840000.0	SEANNA ADCOX	Life FRONT FRONT METRO/REGION FRONT FRONT FRONT FR	1	12436	4	2	6048	158	0	0
317	1468814400.0	LAURA REILEY	NATIONAL	1	721	0	0	53	12	0	0
318	697438800.0	CHRIS POON CARLOS MONCADA DEAN BALSAMINI CHRIS POO	NEWS LOCAL & STATE NEWS PINELLAS Maine & New Engla	1	3550	1	0	51	25	0	0
319	1411272000.0	Erika Solomon, Robin Kwong and Steven Bernard Erik	FT.com site FT.com site WORLD NEWS FT.com site FT.	1	15540	8	0	1941	46	0	0
320	1447563600.0	JESSICA SILVER-GREENBERG & MICHAEL CORKERY	Business	1	1979	6	8	341	17	0	0
321	1404792000.0	none	Newswire	1	3341	2	1	0	34	0	0
322	1338696000.0	none	Metro Metro	1	8831	21	2	1374	99	0	0
323	670136400.0	Priti Yelaja FROM WIRE DISPATCHES AND STAFF REPORT	Front WORLD A NEWS News Breaking NEWS Science USA 	1	52632	21	2	25890	596	0	31
324	1525320000.0	Caitlin Flanagan	News	1	2363	1	0	217	10	0	1
325	967348800.0	none	LOCAL STORIES	1	1473	0	0	129	11	0	0
326	842155200.0	none	ARTS	1	1747	0	0	411	36	0	0
327	1042174800.0	none	Local	1	667	1	0	0	3	0	0
328	1448773200.0	MARTHA MENDOZA	Business	1	877	9	0	0	5	0	0
329	1465617600.0	Anne Hull Anne Hull	National National & World	1	6695	2	0	1176	56	0	0
330	955684800.0	CHRISTOPHER GOFFARD CHRISTOPHER GOFFARD	PASCO TIMES TAMPA & STATE	1	973	3	0	149	3	0	0
331	736488000.0	Deke Farrow	News Breaking BUSINESS	1	2008	4	0	155	60	0	0
332	1551848400.0	Julie K. Brown Julie K. Brown Julie K. Brown Julie	News News News News News News News News News News 	1	26757	136	31	13738	210	0	35
333	1516078800.0	MARISSA EVANS MARISSA EVANS	News A	1	3737	11	0	476	158	0	0
334	1476590400.0	none	Local News	1	3649	0	1	0	22	0	0
335	1347854400.0	Ronnie Greene Sasha Chavkin Sasha Chavkin Sasha Ch	Health Health Health Health Health	1	5346	29	0	134	17	0	0
336	1359694800.0	none	FEATURES HOME & DESIGN	1	1165	0	0	15	10	0	0
337	443163600.0	Staff and Wire Reports GREG FELDBERG BUSTER OLNEY 	Sports METRO News BREVARD EXTRA BRWD N Uncategoriz	1	171317	38	21	86989	2263	0	2
338	1358398800.0	none	Sports	1	1789	1	0	397	6	0	0
339	880520400.0	SHAUN SCHAFER KAREN L. GREEN Greg Saitz Paysha Sto	LOCAL & STATE Local METRO IN LIFE METRO THE REGION	1	101908	197	42	38437	749	0	9
340	1390798800.0	none	Newswire	1	2185	2	0	0	40	0	0
341	1351396800.0	ALEXANDRA ZAYAS ALEXANDRA ZAYAS ALEXANDRA ZAYAS AL	NATIONAL NATIONAL NATIONAL NATIONAL NATIONAL	1	10840	105	9	4096	62	0	1
342	1468123200.0	none	NEWS Front Page	1	8324	84	6	3367	53	0	0
343	924753600.0	Ed Godfrey	NEWS 1A SECTION	1	2412	1	0	1535	14	0	5
344	1442462400.0	Staff Writer Monitor editors Jason Thomson STAFF W	Prosports Commentary World Full Sports Local Today	1	92022	100	5	39771	964	0	7
345	1321246800.0	none	News	1	1390	22	0	179	14	0	0
346	1446350400.0	LEONORA LAPETER ANTON; MICHAEL BRAGA; ANTHONY CORM	NATIONAL NATIONAL FLORIDIAN A NATIONAL NATIONAL NA	1	36005	88	61	26676	352	0	0
347	440053200.0	Jim Herron Zamora KAREN UHLENHUTH Steve Biehn Penn	LIFESTYLE SPORTS DEPT. STYLE LOCAL NEWS FYI LIFEST	1	99672	169	120	45471	1228	0	3
348	505717200.0	Kendall Anderson ANNE COOK Andy Alford, American-S	NEWS BRWD N LOCAL SPORTS News C SPORTS FEATURES - 	1	193112	65	21	69677	3700	0	2
349	1458446400.0	Trudy Rubin	CURRENTS CURRENTS	1	2365	0	0	204	5	0	2
350	956462400.0	none	News Front	1	4682	0	0	165	38	0	1
351	1404792000.0	none	Newswire	1	3341	2	1	0	34	0	0
352	1406174400.0	Lisa Falkenberg	B	1	1122	0	0	261	5	0	0
353	459316800.0	Emily Rice Smith Staff Reporter Daniel C. Carson L	DENVER AND WEST LOCAL & STATE News NEWS Metro News	1	33024	22	3	10576	496	0	2
354	956376000.0	Sherie Smith Staff Writer Staff Writer Daryl Bell 	TRIAD/STATE Features Features Features Features Fe	1	108516	42	11	56994	981	0	5
355	1136610000.0	Rebecca Boone	Business News Local News News News Business, News 	1	12019	22	13	1517	137	0	5
356	1471233600.0	Staff Writer Staff Writer	Columnists News	1	1862	0	0	646	5	0	0
357	1355029200.0	BRAD SCHRADE; JEREMY OLSON; STAFF WRITERS	NEWS	1	1703	5	3	304	17	0	0
358	816411600.0	Dave Gosch Paul Gustafson; Staff Writer DAVID A. V	SOUTH JERSEY NEWS LOCAL B LOCAL & STATE News NEWS 	1	100363	176	37	43321	706	0	3
359	1205380800.0	Lee Jackson RON MARSICO	Editorials News Archive NEWS	1	1740	4	0	288	5	0	0
360	939873600.0	KEYSNET STAFF From Staff Reports Staff Reports SCN	NEWS Top Stories homepage Sports Roundup OSCEOLA S	1	82697	22	8	39067	1313	0	1
361	1497758400.0	Patrick Malone	National Security	1	4750	11	1	655	66	0	0
362	1464494400.0	none	CURRENTS	1	818	1	0	197	3	0	0
363	1159675200.0	none	Editorial	1	727	2	0	75	0	0	0
364	1001822400.0	DAVE SOMMERS	News	1	1104	1	0	569	12	0	0
365	1101099600.0	Connie Schultz	Arts & Life	1	683	0	0	0	2	0	0
366	1410840000.0	EMILY MIBACH Valarie Honeycutt Spears Rob Carson S	RI News News News Local News News News Local Today	1	82939	180	56	33421	666	0	23
367	1115438400.0	GINGER THOMPSON MICHAEL GRABELL Ginger Thompson Gi	A METRO Usa Today Texas	1	7377	18	4	1162	17	0	0
368	1411272000.0	Erika Solomon, Robin Kwong and Steven Bernard Erik	FT.com site FT.com site WORLD NEWS FT.com site FT.	1	15540	8	0	1941	46	0	0
369	642744000.0	News staff CHAD JENNINGS STAFF WRITER Brian Gomez 	sports breaking_news LOCAL & STATE NEWS Sports SPO	1	106607	28	14	47581	1215	0	0
370	1342756800.0	Staff Writer Staff Writer Staff Report Staff Write	News News News Local LOCAL NEWS News News Life Fro	1	5391	3	0	2013	45	0	0
371	432619200.0	Staff Writer BY ERIN L. NISSLEY STAFF WRITER Staff	Local Pitts Local News LOCAL NEWS PHILADELPHIA & T	1	176271	477	88	69905	1481	1	41
372	749793600.0	(Staff) Staff Writer Kenneth Howe, Jeff Pelline, C	Business Front NEWS Uncategorized BUSINESS A A CUR	1	101065	30	3	42818	1132	0	2
373	1476936000.0	Michael J. Mishak	Politics	1	124	0	1	35	0	0	0
374	1347076800.0	ALBERTO ARCE ALBERTO ARCE  / AP Alberto Arce ALBER	Internacional Internacional Internacional Internac	1	110711	99	3	51598	1680	0	2
375	895550400.0	Joe Tyrrell Compiled by Todd Hansen of the Journal	C SOMERSET COMMUNITY NEWS Community News C Sports 	1	98394	25	9	35527	1214	0	2
376	1301803200.0	Jeff Gammage	LOCAL OTHER NEWS	1	8259	2	0	775	103	0	0
377	1387256400.0	Dave Levinthal	Politics	1	904	4	1	0	1	0	0
378	1223956800.0	ROBIN SMITH Staff Reporter Tony Burchyns Vallejo T	News Front Page News B SPORTS LOCAL Local & State 	1	86929	177	40	48950	710	0	17
379	1424581200.0	George Pawlaczyk  and Beth Hundsdorfer Beth Hundsd	News News News News News News	1	10857	62	11	2446	217	0	4
380	1339992000.0	Andrew Cohen Andrew Cohen	News News	1	3670	12	0	2501	32	0	0
381	769579200.0	Staff Writer ROBERT BLECHL Staff Writer THE EDITOR	News News Mailbag Opinion News BUSINESS Opinions E	1	35240	19	2	8422	790	0	0
382	1370491200.0	Jason McLure	Politics	1	2681	1	1	1721	20	0	0
383	1351396800.0	Priyanka Dayal McCluskey Daily News staff PHILIP M	News NEWS Rob Samouce News News Rob Samouce B News	1	42056	23	9	19131	602	0	3
384	504594000.0	Annie Nakao, Carol Ness KRISTEN ANDRESEN Heather M	NEWS Maine & New England c News SOUTH JERSEY gatew	1	287378	100	14	165083	3180	0	64
385	1267074000.0	CATHARINE RICHERT BECKY BOWERS DAVID DECAMP LOUIS 	TAMPA BAY NATIONAL BUSINESS TAMPA BAY NATIONAL NAT	1	87020	61	30	40936	1964	0	1
386	459316800.0	Emily Rice Smith Staff Reporter Daniel C. Carson L	DENVER AND WEST LOCAL & STATE News NEWS Metro News	1	33024	22	3	10576	496	0	2
387	1430712000.0	HILTON ALS	The Theatre	1	1328	0	0	0	8	0	0
388	1113278400.0	KRISTINE HUGHES Ledger staff and wire reports Moll	METRO Sports Local Behind the News LOCAL Sports Lo	1	97656	78	9	53480	1118	0	3
389	1411876800.0	none	LOCAL	1	5873	26	6	3394	43	0	0
390	1324616400.0	none	Domestic news	1	2438	6	1	137	15	0	4
391	1301284800.0	none	LOCAL	1	4501	2	3	769	39	0	0
392	1518757200.0	Aaron Glantz and Emmanuel Martinez	Kept Out	1	320	0	1	27	3	0	0
393	1159675200.0	none	Editorial	1	727	2	0	75	0	0	0
394	755413200.0	JOY POWELL KEVIN Q. MURPHY RON CASSINELLI DOANE HU	LOCAL BUSINESS News LOCAL Metro LOCAL Metro Metro 	1	99119	155	18	54675	737	0	17
395	1480914000.0	David DeBolt and Angela Hill, Staff writers David 	Front News	1	2759	4	0	1452	11	0	0
396	1125460800.0	none	NATIONAL WEB EDITION	1	417	0	0	107	0	0	0
397	1394942400.0	none	none	1	31324	271	19	19718	254	0	1
398	1523160000.0	none	melinda henneberger	1	567	2	0	0	0	0	0
399	1384664400.0	ELLEN GABLER, ;egabler@journalsentinel.com ELLEN G	A News A News A News A News A News A News B News A	1	52918	155	25	29336	607	0	0
400	1554177600.0	Charles Duncan Marek Warszawski WND Staff Staff Wr	News News U.S. News Opinion Letters News News Pers	1	91361	341	14	43422	839	0	102
401	987566400.0	ANNE COOK JENNIFER GOLSON ROBERT STANTON DANIEL BA	LOCAL COMMUNITY NEWS COMMUNITY NEWS SPORTS COMMUNI	1	93817	14	7	37731	1549	0	1
402	904276800.0	JANE NICHOLES Tracy Schultz FROM WIRE DISPATCHES A	A SECTION INTERNATIONAL INTERNATIONAL B LOCAL NEWS	1	105618	42	13	70013	1276	0	3
403	1347249600.0	Mark Di Ionno	News	1	634	0	0	194	4	0	0
404	1259557200.0	Jack Broom, Lynda V. Mapes, Bob Young and Susan Ke	News	1	1123	3	1	448	8	0	0
405	1271649600.0	none	A	1	1305	6	0	168	10	0	0
406	1475380800.0	Michael J. Mishak	Politics	1	107	0	0	22	1	0	0
407	1506830400.0	John Archibald jarchibald@al.com John Archibald ja	News News	1	948	0	0	0	0	0	0
408	1429416000.0	none	Local	1	1425	1	0	0	25	0	0
409	1102395600.0	BILL TROTTER Nick Coleman Christine Dunn Amanda Ri	CNY NEWS b NEWS Waterline Main Currents projoHomes	1	189283	58	23	84851	1884	0	71
410	1312171200.0	Mark Stodghill Brandon Stahl Brandon Stahl	News Regional News News	1	3791	0	8	0	22	0	0
411	1385874000.0	none	Weekend Edition Sunday Morning Edition	1	2087	0	0	9	6	0	0
412	376290000.0	JAMES A. FUSSELL NANCY J. STOHS Chris Bergeron; Da	LIVING Features Features CNY FYI G Food Features H	1	275624	89	45	151622	3292	0	8
413	1448773200.0	MARTHA MENDOZA	Business	1	877	9	0	0	5	0	0
414	1372132800.0	LES ZAITZ	Local News	1	1715	2	1	152	7	0	0
415	1543294800.0	GINGER THOMPSON Ginger Thompson Ginger Thompson, P	A Usa Today Texas	1	7118	17	4	1113	14	0	0
416	1291525200.0	none	A	1	1893	8	1	169	42	0	0
417	939960000.0	DONITA NAYLOR Manasee Wagh Matthew Kadosh Amy Kupe	Region News hurricane-irene News News projoRhodeIs	1	175077	50	2	80665	2388	0	2
418	760078800.0	Lois K. Solomon Caitlin Ostroff Cammie Bellamy Sta	News News News News News Local News Local Politics	1	67548	88	47	13343	808	0	72
419	639892800.0	Staff Writer Jim Klobuchar; Staff Writer CAREY, T 	NEWS News NEWS FOREIGN NEWS NEWS FEATURES ECONOMY 	1	103410	26	0	38143	854	0	1
420	1340769600.0	Elizabeth McGowan and Lisa Song, InsideClimate New	News	1	3842	5	0	2235	49	0	0
421	559972800.0	ADAM LINHARDT PATTY PAUGH BRANDON FORMBY MOLLY MOO	News COUNTY NEWS Section A METRO EDITORIAL PASCO T	1	213122	220	74	117489	1485	0	7
422	1306036800.0	none	A Section	1	2167	6	3	407	30	0	0
423	1387083600.0	Cynthia Hubert and Phillip Reese	Main News	1	6089	11	24	1095	31	0	0
424	1528257600.0	none	NATIONAL	1	1371	4	3	208	18	0	0
425	1379649600.0	none	FEATURES HOME & DESIGN	1	986	0	0	0	3	0	0
426	1251691200.0	RAQUEL RUTLEDGE	A News	1	3668	53	3	1239	33	0	0
427	1513227600.0	Jennifer Bihm, Staff Writer and Kimberlee Buck, St	News	1	1027	10	0	397	1	0	1
428	408603600.0	FROM WIRE DISPATCHES AND STAFF REPORTS Kristin Til	A LOCAL NEWS NEWS LOCAL Local VIRGINIA LOCAL LOCAL	1	245219	459	119	125680	2145	0	43
429	1217736000.0	Jeremy Schwartz  and Eric Dexheimer Eric Dexheimer	News Main MAIN	1	5896	17	30	1274	56	0	9
430	1452229200.0	Shea Johnson Staff Writer Shea Johnson Staff Write	News News News News News Main News News News News 	1	30840	26	25	1166	270	0	137
431	775368000.0	VANESSA RAY Amy Kaslow, Staff writer of The Christ	A SECTION THE WORLD, INTERNATIONAL SPORTS NEWS FOR	1	104521	50	10	58876	1229	0	6
432	1350792000.0	BRAD SCHRADE; JEREMY OLSON; STAFF WRITERS	NEWS	1	1572	38	10	649	18	0	0
433	754635600.0	Kelly D. Patterson REBECCA CAVANAUGH Julie Fishman	NEWS News NATIONAL Local NEWS NEWS NEWS News SPORT	1	193668	605	27	100162	1822	0	28
434	1037595600.0	Sarah Lindenfeld Hall Lenny Jurado Ray Huard ERIC 	Sports LOCAL News NEWS COMMUNITY NEWS COMMUNITY NE	1	103143	10	3	53169	1912	0	2
435	1510722000.0	John Archibald jarchibald@al.com John Archibald ja	News News News	1	1964	6	0	0	0	0	0
